"recipe_id","step_no","stage","action","paint","brand","mix","method_notes","confidence","source_tier","source_link"
"DA_ARMOUR_MIX_01","8","Optional","Glaze","Black Knight","AK Interactive","","Optional glaze to unify tone","Medium","C",""
"DA_BASES_MIX_01","1","Base","Texture","Texture Paste (any)","Generic","","Apply texture; let dry fully","High","C",""
"DA_BASES_MIX_01","2","Base","Basecoat","Grey-Blue","AK Interactive","","Base ground","High","C",""
"DA_BASES_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Shade recesses","High","C",""
"DA_BASES_MIX_01","4","Highlight","Drybrush","Bright Pale Yellow","Pro Acryl","","Drybrush raised texture","High","C",""
"DA_BASES_MIX_01","5","Finish","Rim","Transparent Black","Pro Acryl","","Clean rim finish","High","C",""
"DA_BLACK_ARMOUR_MIX_01","1","Base","Basecoat","Transparent Black","Pro Acryl","","Clean black base","High","B",""
"DA_BLACK_ARMOUR_MIX_01","2","Highlight","Edge highlight","Anthracite Grey","AK Interactive","","Chunky first edge","High","B",""
"DA_BLACK_ARMOUR_MIX_01","3","Edge","Edge highlight","Stone Grey","Vallejo","","Refine edges","High","B",""
"DA_BONE_ARMOUR_MIX_01","1","Prime","Prime","Anthracite Grey","AK Interactive","","Bone likes light primer","High","B",""
"DA_BONE_ARMOUR_MIX_01","2","Base","Basecoat","Sand Yellow","AK Interactive","","2 thin coats","High","B",""
"DA_BONE_ARMOUR_MIX_01","3","Shade","Recess shade","Archaic Sepia Wash","Two Thin Coats","","Recess-only where possible","High","B",""
"DA_BONE_ARMOUR_MIX_01","4","Highlight","Highlight","Bold Titanium White","Pro Acryl","","Raised plates","High","B",""
"DA_CLOTH_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Any primer is fine","High","C",""
"DA_CLOTH_MIX_01","2","Base","Basecoat","Skeleton Bone","Vallejo","","Base cloth; thin coats","High","C",""
"DA_CLOTH_MIX_01","3","Shade","Shade","Archaic Sepia Wash","Two Thin Coats","","Shade folds; keep it clean","High","C",""
"DA_CLOTH_MIX_01","4","Highlight","Highlight","Skeleton Bone","Vallejo","","Re-layer raised folds","High","C",""
"DA_CLOTH_MIX_01","5","Edge","Edge highlight","Bold Titanium White","Pro Acryl","","Final fold edges","Medium","C",""
"DA_DETAILS_MIX_01","1","Base","Basecoat","Skeleton Bone","Vallejo","","Parchment/bone base","High","C",""
"DA_DETAILS_MIX_01","2","Shade","Shade","Archaic Sepia Wash","Two Thin Coats","","Warm tint; wick excess","High","C",""
"DA_DETAILS_MIX_01","3","Highlight","Edge highlight","Bold Titanium White","Pro Acryl","","Final sharp edges","Medium","C",""
"DA_DETAILS_MIX_01","4","Base","Basecoat","Matt Red","AK Interactive","","Wax seals base (if present)","Medium","C",""
"DA_DETAILS_MIX_01","5","Highlight","Highlight","Sanguine Scarlet","Two Thin Coats","","Seal highlight","Low","C",""
"DA_GREEN_ARMOUR_MIX_01","1","Base","Basecoat","Dark Green Brown","Pro Acryl","","Deep green base","High","B",""
"DA_GREEN_ARMOUR_MIX_01","2","Layer","Layer","Warpstone Glow","Citadel","","Build the midtone","High","B",""
"DA_GREEN_ARMOUR_MIX_01","3","Edge","Edge highlight","Lime Green","Vallejo","","Edge pop","High","B",""
"DA_LEATHER_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Any primer is fine","High","C",""
"DA_LEATHER_MIX_01","2","Base","Basecoat","Dark Green Brown","Pro Acryl","","Leather base","High","C",""
"DA_LEATHER_MIX_01","3","Shade","Shade","Battle Mud Wash","Two Thin Coats","","Controlled shade","High","C",""
"DA_LEATHER_MIX_01","4","Highlight","Edge highlight","Skeleton Bone","Vallejo","","Edges/corners","Medium","C",""
"DA_LENSES_MIX_01","1","Base","Basecoat","Matt Red","AK Interactive","","Keep within lens shape","High","C",""
"DA_LENSES_MIX_01","2","Layer","Layer","Sanguine Scarlet","Two Thin Coats","","Lower/front area","High","C",""
"DA_LENSES_MIX_01","3","Edge","Dot highlight","Bold Titanium White","Pro Acryl","","Tiny dot","High","C",""
"DA_LENSES_MIX_01","4","Optional","Finish","Polyurethane Gloss Varnish","Vallejo","","Optional gloss pop","Low","C",""
"DA_LENSESGLOW_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime black for strong contrast. Keep the lens/glow area smooth.","High","A",""
"DA_LENSESGLOW_MIX_01","2","Base","Basecoat","Mephiston Red","Citadel","","Basecoat the lens and the intended glow core. Keep edges clean.","Medium","A",""
"DA_LENSESGLOW_MIX_01","3","Shade","Shade","Khorne Red","Citadel","Deep shade: tiny Abaddon Black in the far/rear corner (sparingly)","Soft shade toward the darker edge. Add a pin-touch of black only in the deepest corner for contrast.","Medium","A",""
"DA_LENSESGLOW_MIX_01","4","Highlight","Highlight","Evil Sunz Scarlet","Citadel","Then Fire Dragon Bright for the hottest spot + tiny dot of Bold Titanium White","Brighten the forward/lower portion. Add a tiny Fire Dragon Bright point, then a tiny white hotspot dot. Optional: thin red glaze around lens for subtle glow.","Medium","A",""
"DA_METALS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Black helps metallic coverage","High","C",""
"DA_METALS_MIX_01","2","Base","Basecoat","Rich Gold","Pro Acryl","","Smooth metallic base","High","C",""
"DA_METALS_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Controlled shade; wick excess from flats","High","C",""
"DA_METALS_MIX_01","4","Highlight","Highlight","Silver Grey","AK Interactive","","Edges + bright points","High","C",""
"DA_WEAPONS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Black primer is the base","High","C",""
"DA_WEAPONS_MIX_01","2","Base","Basecoat","Transparent Black","Pro Acryl","","Reinforce clean black","High","C",""
"DA_WEAPONS_MIX_01","3","Highlight","Edge highlight","Grey-Blue","AK Interactive","","Thin edge lines","High","C",""
"DA_WEAPONS_MIX_01","4","Edge","Final points","Stone Grey","Vallejo","","Tiny points only","Low","C",""
"DG_ARMOUR_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for strong shadows and grime contrast.","High","B",""
"DG_ARMOUR_MIX_01","2","Base","Basecoat","Deathworld Forest","Citadel","","Basecoat armour panels.","High","B",""
"DG_ARMOUR_MIX_01","3","Shade","Shade","Athonian Camoshade","Citadel Classic","Optional deep recess: tiny Agrax Earthshade","Controlled shade into recesses; keep flats readable.","Medium","B",""
"DG_ARMOUR_MIX_01","4","Highlight","Layer/Edge","Ogryn Camo","Citadel","Extreme: Ogryn Camo + Wraithbone (tiny)","Layer/edge highlight. Add tiny extreme points with the mix.","Medium","B",""
"DG_BASES_MIX_01","1","Texture","Texture","Texture Paste (any)","Generic","","Apply texture; let fully dry.","High","B",""
"DG_BASES_MIX_01","2","Base","Basecoat","Dark Green Brown","Pro Acryl","Alt: Rhinox Hide","Basecoat the ground.","High","B",""
"DG_BASES_MIX_01","3","Shade","Shade","Agrax Earthshade","Citadel","","Wash into texture; avoid rim pooling.","Medium","B",""
"DG_BASES_MIX_01","4","Drybrush","Drybrush","Ushabti Bone","Citadel","Optional slime: Army Painter Radiation Glow + gloss varnish","Drybrush highlights; optional toxic slime spots.","Medium","B",""
"DG_DETAILS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for strong definition on small details.","High","B",""
"DG_DETAILS_MIX_01","2","Base","Basecoat","Rakarth Flesh","Citadel","","Basecoat bone/teeth/horns and pale details.","High","B",""
"DG_DETAILS_MIX_01","3","Shade","Shade","Seraphim Sepia","Citadel","Optional grime: thin Agrax into deepest crevices","Shade to warm the bone and define recesses.","Medium","B",""
"DG_DETAILS_MIX_01","4","Highlight","Highlight","Ushabti Bone","Citadel","Fine: Wraithbone on tips","Highlight; add tiny Wraithbone points on sharp tips.","Medium","B",""
"DG_FLESH_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime; keep flesh smooth.","High","B",""
"DG_FLESH_MIX_01","2","Base","Basecoat","Rakarth Flesh","Citadel","","Basecoat flesh/mutations.","High","B",""
"DG_FLESH_MIX_01","3","Shade","Shade","Reikland Fleshshade","Citadel","Thin with medium for subtlety","Shade into folds and around boils; avoid heavy staining.","Medium","B",""
"DG_FLESH_MIX_01","4","Highlight","Layer/Highlight","Pallid Wych Flesh","Citadel","Spot: Flayed One Flesh on highest points","Layer highlights; add tiny spot highlights where needed.","Medium","B",""
"DG_LEATHER_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for clean strap edges.","High","B",""
"DG_LEATHER_MIX_01","2","Base","Basecoat","Rhinox Hide","Citadel","","Basecoat leather.","High","B",""
"DG_LEATHER_MIX_01","3","Shade","Shade","Agrax Earthshade","Citadel","","Shade into seams and undersides.","Medium","B",""
"DG_LEATHER_MIX_01","4","Highlight","Highlight","Mournfang Brown","Citadel","Fine: Balor Brown on sharpest wear","Highlight edges and worn areas; keep fine highlight minimal.","Medium","B",""
"DG_LENSESGLOW_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for glow contrast.","High","B",""
"DG_LENSESGLOW_MIX_01","2","Base","Basecoat","Warpstone Glow","Citadel","","Base lenses/ooze/glow core.","High","B",""
"DG_LENSESGLOW_MIX_01","3","Shade","Shade","Coelia Greenshade","Citadel","","Glaze into the darker edge to add depth.","Medium","B",""
"DG_LENSESGLOW_MIX_01","4","Highlight","Highlight","Moot Green","Citadel","Hotspot: Gauss Blaster Green + tiny Flash Gitz Yellow","Brighten hot zone; add tiny hottest spot for pop.","Medium","B",""
"DG_METALS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for punchy metals.","High","B",""
"DG_METALS_MIX_01","2","Base","Basecoat","Silver Grey","AK Interactive","","Basecoat metal areas.","High","B",""
"DG_METALS_MIX_01","3","Shade","Shade","Nuln Oil","Citadel","Optional grime: tiny Agrax in deepest recess","Shade into recesses; avoid drowning the whole area.","Medium","B",""
"DG_METALS_MIX_01","4","Highlight","Highlight","Silver Grey","AK Interactive","Edge mix: Silver Grey + Pro Acryl Bold Titanium White","Re-pick edges with brighter steel; add tiny bright points.","Medium","B",""
"DG_TRIM_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for crisp metallic separation.","High","B",""
"DG_TRIM_MIX_01","2","Base","Basecoat","Balthasar Gold","Citadel Classic","","Basecoat trim.","High","B",""
"DG_TRIM_MIX_01","3","Shade","Shade","Agrax Earthshade","Citadel","Optional warmer shade: Reikland Fleshshade in select areas","Shade recesses and around rivets.","Medium","B",""
"DG_TRIM_MIX_01","4","Highlight","Highlight","Runelord Brass","Citadel","Spot: Liberator Gold on sharpest edges","Highlight raised edges; add tiny spot highlights.","Medium","B",""
"DG_WEAPONS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime black (also serves as casing base).","High","B",""
"DG_WEAPONS_MIX_01","2","Base","Basecoat","Rubber Black","AK Interactive","","Re-establish casing black if needed; keep clean.","High","B",""
"DG_WEAPONS_MIX_01","3","Metal","Base + Shade","Silver Grey","AK Interactive","Shade metal: Nuln Oil","Pick out metal bits in Silver Grey and shade with Nuln Oil.","Medium","B",""
"DG_WEAPONS_MIX_01","4","Highlight","Edge Highlight","Stone Grey","Vallejo","Optional rust: tiny Skrag Brown stipple","Edge highlight casings; optional rust tint on worn metal.","Medium","B",""
"DRU_ARMOUR_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for deep shadows and crisp edges.","High","B",""
"DRU_ARMOUR_MIX_01","2","Base","Basecoat","Abaddon Black","Citadel","","Smooth black base (thin coats).","High","B",""
"DRU_ARMOUR_MIX_01","3","Shade","Shade","Nuln Oil","Citadel","Pin-wash only","Pin-wash recesses; avoid tinting flats.","Medium","B",""
"DRU_ARMOUR_MIX_01","4","Highlight","Edge Highlight","Blue-Green","AK Interactive","Fine: AK Interactive Greenish White on sharpest points","Teal edge highlight; tiny fine points only.","Medium","B",""
"DRU_BASES_MIX_01","1","Texture","Texture","Texture Paste (any)","Generic","","Apply texture; let fully dry.","High","B",""
"DRU_BASES_MIX_01","2","Base","Basecoat","Anthracite Grey","AK Interactive","","Basecoat ground; keep rim tidy.","High","B",""
"DRU_BASES_MIX_01","3","Shade","Shade","Agrax Earthshade","Citadel","","Wash into texture; avoid rim pooling.","Medium","B",""
"DRU_BASES_MIX_01","4","Drybrush","Drybrush","Administratum Grey","Citadel","","Drybrush highlights; optional dust pigment.","Medium","B",""
"DRU_CLOTH_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for rich dark cloth.","High","B",""
"DRU_CLOTH_MIX_01","2","Base","Basecoat","Phoenician Purple","Citadel","","Basecoat cloth panels cleanly.","High","B",""
"DRU_CLOTH_MIX_01","3","Shade","Shade","Purple Swarm","Army Painter","Glaze into folds","Glaze/shade into folds; keep flats readable.","Medium","B",""
"DRU_CLOTH_MIX_01","4","Highlight","Highlight","Genestealer Purple","Citadel","Fine: Doomfire Magenta on extreme folds","Layer highlights; small Doomfire accents for pop.","Medium","B",""
"DRU_DETAILS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for clean separation.","High","B",""
"DRU_DETAILS_MIX_01","2","Base","Basecoat","Rakarth Flesh","Citadel","","Bone/parchment details base.","High","B",""
"DRU_DETAILS_MIX_01","3","Shade","Shade","Seraphim Sepia","Citadel","","Shade recesses; wick excess off flats.","Medium","B",""
"DRU_DETAILS_MIX_01","4","Highlight","Highlight","Pallid Wych Flesh","Citadel","Fine: Vallejo Blue Grey Pale on sharpest edges","Highlight; tiny sharp points only.","Medium","B",""
"DRU_GEMS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for high contrast gems.","High","B",""
"DRU_GEMS_MIX_01","2","Base","Basecoat","Khorne Red","Citadel","","Basecoat gems/lenses red.","High","B",""
"DRU_GEMS_MIX_01","3","Shade","Shade","Carroburg Crimson","Citadel","Glaze to the dark edge","Deepen the shadow edge with a controlled glaze.","Medium","B",""
"DRU_GEMS_MIX_01","4","Highlight","Highlight","Evil Sunz Scarlet","Citadel","Specular dot: AK Interactive Ice Yellow","Brighten lower curve; add tiny specular dot.","Medium","B",""
"DRU_LEATHER_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime straps/pouches.","High","B",""
"DRU_LEATHER_MIX_01","2","Base","Basecoat","Rhinox Hide","Citadel","","Basecoat leather.","High","B",""
"DRU_LEATHER_MIX_01","3","Shade","Shade","Agrax Earthshade","Citadel","","Shade seams and undersides.","Medium","B",""
"DRU_LEATHER_MIX_01","4","Highlight","Highlight","Mournfang Brown","Citadel","Fine: Skrag Brown on worn edges","Highlight wear points; keep it restrained.","Medium","B",""
"DRU_LENSESGLOW_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for toxic glow contrast.","High","B",""
"DRU_LENSESGLOW_MIX_01","2","Base","Basecoat","Caliban Green","Citadel","","Basecoat glow core/inner lens.","High","B",""
"DRU_LENSESGLOW_MIX_01","3","Shade","Shade","Coelia Greenshade","Citadel","Glaze outward","Glaze/shade to deepen outer edge.","Medium","B",""
"DRU_LENSESGLOW_MIX_01","4","Highlight","Highlight","Moot Green","Citadel","Hotspot: AK Interactive Ice Yellow","Brighten center; tiny Ice Yellow hotspot dot.","Medium","B",""
"DRU_METALS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for clean metallics.","High","B",""
"DRU_METALS_MIX_01","2","Base","Basecoat","Iron Hands Steel","Citadel","","Basecoat steel areas.","High","B",""
"DRU_METALS_MIX_01","3","Shade","Shade","Nuln Oil","Citadel","","Shade recesses; wipe excess from raised areas.","Medium","B",""
"DRU_METALS_MIX_01","4","Highlight","Highlight","Stormhost Silver","Citadel","","Edge highlight and pick out points.","Medium","B",""
"DRU_WEAPONS_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Prime for crisp casing edges.","High","B",""
"DRU_WEAPONS_MIX_01","2","Casing","Basecoat","Rubber Black","AK Interactive","","Smooth casing base.","High","B",""
"DRU_WEAPONS_MIX_01","3","Metal","Base+Shade","Iron Hands Steel","Citadel","Shade metal: Nuln Oil","Pick out metal parts; shade them.","Medium","B",""
"DRU_WEAPONS_MIX_01","4","Highlight","Edge Highlight","Eshin Grey","Citadel","","Edge highlight casing; keep thin and consistent.","Medium","B",""
"EC_ARMOUR_MIX_01","1","Prime","Prime","Rubber Black","AK Interactive","","Black primer deepens recesses","High","C",""
"EC_ARMOUR_MIX_01","2","Prime","Zenithal","White","AK Interactive","","Optional: dust from above to guide highlights","Medium","C",""
"EC_ARMOUR_MIX_01","3","Base","Basecoat","Purple","AK Interactive","","Smooth thin coats; keep texture minimal","High","C",""
"EC_ARMOUR_MIX_01","4","Shade","Recess shade","Black Knight","AK Interactive","","Pin-wash recesses; keep flats clean","High","C",""
"EC_ARMOUR_MIX_01","5","Layer","Layer","Purple","AK Interactive","","Re-establish midtone on panels","High","C",""
"EC_ARMOUR_MIX_01","6","Highlight","Highlight","Fluorescent Magenta","Vallejo","","Build highlights on upper volumes","High","C",""
"EC_ARMOUR_MIX_01","7","Edge","Edge highlight","Bold Titanium White","Pro Acryl","","Thin edge lines; corners get tiny points","Medium","C",""
"EC_BASES_MIX_01","1","Base","Texture","Texture Paste (any)","Generic","","Apply texture; let dry fully","High","C",""
"EC_BASES_MIX_01","2","Base","Basecoat","Grey-Blue","AK Interactive","","Base ground","High","C",""
"EC_BASES_MIX_01","3","Shade","Shade","Oblivion Black Wash","Two Thin Coats","","Shade recesses","High","C",""
"EC_BASES_MIX_01","4","Highlight","Drybrush","Bright Pale Yellow","Pro Acryl","","Drybrush raised texture","High","C",""
"EC_BASES_MIX_01","5","Finish","Rim","Transparent Black","Pro Acryl","","Clean rim finish","High","C",""
